Borough,Average_MMR
All,15.200656347448884
Borough,0
Bronx,26.966473706329193
Brooklyn,41.936816308538006
Manhattan,14.611134405125405
Queens,23.449057909638537
Rest of State,11.021624389986425
Staten Island,9.439634690261274
